driver_id,passenger_id,distance_to_pickup_km,estimated_pickup_time_mins,traffic_factor,base_fare,base_trip_fare,market_surge_factor,surge_fee,passenger_tip,driver_multiplier_bonus,total_passenger_payment,total_driver_earnings,effective_multiplier,compatibility_score,is_long_distance_pickup,event_awareness_score,driver_location,passenger_pickup_location,passenger_destination_location,driver_coin_multiplier,is_towards_home
d49a274d-ee20-498e-9e29-8fcf81092b6f,92ed94cf-f81e-4e3c-911f-4a33ff8f274b,7.73,44.82,1.93,30,302.4,1.55,167.62,0,0.0,470.02,470.02,1.55,49.81,True,67.0,Chamrajpet,Rajarajeshwarinagar,Byatarayanapura,1.0,False
1470d230-a4b3-4c80-9b58-75efda17c9bb,fe1cb996-4945-4ba1-bb52-8b5b3d75cfdf,57.56,139.5,0.81,30,760.5,1.0,0.0,0,0.0,760.5,760.5,1.0,15.0,True,0.0,Whitefield,Ramanagaram,Hebbal,1.0,False
0a664483-885a-4760-acdd-0baddda31b47,e7f4651f-7012-4969-8bc5-11150c5c938d,13.48,61.97,1.53,30,799.05,1.3,240.47,0,0.0,1039.52,1039.52,1.3,48.48,True,0.0,Krishnarajapuram,Chickpet,Kanakapura,1.0,False
edc2d7d4-bd56-45d9-92a7-74d2741b2aa8,b869de8c-e14b-42ce-a734-ff0a0ec141a7,18.63,75.46,1.35,30,253.35,1.0,0.0,50,0.0,303.35,303.35,1.2,60.0,True,0.0,CV Raman Nagar,Dasarahalli,Padmanabhanagar,1.0,False
3f2e08be-0dc1-45dd-9841-a00ab934538c,0b26c063-4499-47ba-9a19-918fda07b859,41.09,259.31,2.1,30,706.05,1.01,4.63,0,0.0,710.68,710.68,1.01,10.0,True,15.0,Magadi,Bannerghatta,Devanahalli,1.0,True
8dbbebf2-0322-4504-8b3b-710c332c132e,523494f1-6008-4e4e-925a-3b987bf09743,28.74,143.86,1.67,30,165.9,1.0,0.0,20,0.0,185.9,185.9,1.12,74.88,True,0.0,Doddaballapur,Hennur,Mahadevapura,1.0,True
f0700b67-ee8d-4bce-b255-844fdf23005a,c3226a50-63ac-44ba-bad2-fac79c6dc6aa,35.64,203.04,1.9,30,260.1,1.0,0.0,0,0.0,260.1,260.1,1.0,11.06,True,0.0,Nelamangala,Krishnarajapuram,Hosur Road,1.0,False
abe89789-7b30-4a69-b264-07c57320ee11,6602af4b-7448-4dad-83be-36d3ba27d773,8.83,26.77,1.01,30,88.2,1.0,0.0,10,0.0,98.2,98.2,1.11,65.83,True,0.0,Vijay Nagar,Jayanagar,Shanti Nagar,1.0,True
4b6e4b22-ae96-4c17-b9b3-d1d6a7d6583a,dfccf776-da48-4cce-a789-630a04f2b2a7,5.36,29.85,1.86,30,249.3,1.0,0.0,50,0.0,299.3,299.3,1.2,81.85,True,0.0,BTM Layout,Padmanabhanagar,CV Raman Nagar,1.0,True
b61d1de4-d6a8-40c2-b4e6-fd24c9c593b0,71720293-c6b8-4cd7-9a45-2ebbb736daf6,42.7,231.34,1.81,30,673.95,1.96,650.13,10,0.0,1334.08,1334.08,1.98,39.84,True,8.0,Doddaballapur,BTM Layout,Doddaballapur,1.0,False
d0e22b89-b8fa-42ab-bc40-ac23ef62262a,51b0c998-57f3-48f3-ad0f-83bd7e009a9e,6.66,35.04,1.75,30,108.15,1.57,61.28,20,0.0,189.43,189.43,1.75,72.08,True,11.0,Chickpet,Hebbal,Sarvagnanagar,1.0,False
7277cb87-9b93-4880-bc37-8a8fa1182166,ddf2f325-40ab-4cee-9d42-93622067a503,9.87,37.56,1.27,30,110.85,1.01,1.49,0,0.0,112.34,112.34,1.01,50.65,True,93.0,Hennur,KR Puram,Whitefield,1.0,False
93fc7936-e52d-4b3e-8d3a-69188a1d0fdd,c352ff38-ba99-4893-9c36-0adf4bc26b9c,9.18,87.42,3.17,30,179.55,2.4,251.98,0,0.0,431.53,431.53,2.4,53.09,True,91.0,HSR Layout,Pulakeshinagar,HSR Layout,1.0,True
7551cde9-088f-4d82-b55f-e8e4ca30ba66,523494f1-6008-4e4e-925a-3b987bf09743,15.98,82.65,1.72,30,165.9,1.0,0.0,20,0.0,185.9,185.9,1.12,46.58,True,0.0,Bommanahalli,Hennur,Mahadevapura,1.0,False
d4a08dd4-acae-4661-b697-9c616ee06cf9,436c82df-b29c-46fc-a882-12ea1d55a057,48.75,220.72,1.51,30,681.15,1.09,60.2,50,0.0,791.35,791.35,1.16,59.45,True,0.0,CV Raman Nagar,Magadi,Madiwala,1.0,False
2437ae57-a0a7-474c-812c-77e6ff330746,edc953a7-e5e1-4522-9ad4-c5ffe0cce20b,4.8,21.43,1.49,30,135.9,1.75,101.85,0,0.0,237.75,237.75,1.75,100.0,False,81.0,Indiranagar,Koramangala,CV Raman Nagar,1.0,False
af137d2f-091d-4e71-9668-1a5c0154e5ec,43418215-e6b9-46d2-9f7a-923494787c4e,2.24,9.79,1.45,30,172.95,1.39,67.26,20,0.0,260.21,260.21,1.5,100.0,False,6.0,JP Nagar,BTM Layout,Pulakeshinagar,1.0,False
c8fb7eaf-f1be-4b3b-a704-a0ef71023952,b912c2e9-0676-4fcb-a63f-7af582f752b2,7.91,25.76,1.08,30,514.5,1.11,56.64,0,0.0,571.14,571.14,1.11,45.43,True,0.0,Indiranagar,Mekhri Circle,Doddaballapur,1.0,False
77cc6f3c-1164-458f-a4a8-9385612f4b58,e64082bb-e7c5-4f3b-9395-9b9339a7d6e2,14.56,117.94,2.7,30,114.15,1.15,17.42,0,0.0,131.57,131.57,1.15,30.0,True,28.0,Marathahalli,Mekhri Circle,Govindraj Nagar,1.0,True
dfd66384-1618-4051-bb8d-d6bcba0cc9cb,19210da8-514b-46ba-a97e-8185185f3904,13.64,38.51,0.94,30,108.15,1.0,0.0,10,0.0,118.15,118.15,1.09,65.0,True,0.0,Vijay Nagar,Bommanahalli,HSR Layout,1.0,True
a2eb6646-4f73-4dc9-bae8-b38c3aae5f80,acd2fe9b-8a2c-485d-aaf3-aadc28e65351,19.78,124.61,2.1,30,204.0,1.03,5.58,10,0.0,219.58,219.58,1.08,30.0,True,0.0,Jayanagar,Whitefield,Hoskote,1.0,True
6fd9efee-6284-4d4a-8b36-789bf049022a,7ab1f2f8-92e7-4c91-8331-c5747bba5888,63.51,509.24,2.67,30,994.35,1.51,508.75,10,0.0,1513.1,1513.1,1.52,6.0,True,85.0,Channapatna,Hennur,Channapatna,1.0,False
cca624c7-f1f8-4405-af55-67267e260acb,b70587e7-76e6-4c6c-aded-f4f5b041b3ae,9.91,37.31,1.25,30,260.1,1.0,0.0,10,0.0,270.1,270.1,1.04,40.43,True,0.0,Hennur,Rajaji Nagar,Marathahalli,1.0,False
1b5157a2-115e-41f8-850e-2b71cb5bd5a6,555222c8-f013-4457-84e1-c6e3d20c5a5d,1.07,2.7,0.84,30,175.05,1.0,0.0,0,0.0,175.05,175.05,1.0,100.0,False,0.0,Dasarahalli,Dasarahalli,Chickpet,1.0,True
21503c6c-5d7e-47e2-b136-c10343cf93bf,b57b32c9-7c25-473d-acd4-b348537bbfa9,10.32,74.66,2.41,30,75.15,1.4,29.76,10,0.0,114.91,114.91,1.53,51.4,True,0.0,Yelahanka,Mekhri Circle,Chickpet,1.0,True
1e442850-2ba9-42b1-a0d8-aaa76f9b275b,1b71b524-42a9-472b-9d6b-302b71b829d3,26.68,94.35,1.18,30,660.45,1.0,0.0,30,0.0,690.45,690.45,1.05,90.0,True,0.0,Nelamangala,Doddaballapur,Madiwala,1.0,True
f2227e0b-5a64-4ec5-854b-1b63f33648d8,8d43f4e5-68e0-4a16-8e0d-5e5c6193894b,45.15,226.39,1.67,30,732.9,1.93,682.24,0,0.0,1415.14,1415.14,1.93,64.12,True,13.0,Bommanahalli,Kanakapura,Jayanagar,1.0,True
18c25ddd-8691-4042-b6c7-caa84a67fdf1,c81dc8d3-2e3d-4725-bb3e-95199c56ed63,33.56,241.8,2.4,30,975.6,1.35,338.55,50,0.0,1364.15,1364.15,1.4,86.8,True,0.0,Mysore Road,Magadi,Hoskote,1.0,True
de894c35-f64b-40f2-9f83-126bee62ce25,ad772a46-81ef-475c-8818-ccd79e0dac1b,26.13,100.31,1.28,30,310.65,1.0,0.0,0,77.66,310.65,388.31,1.25,15.0,True,0.0,Shivajinagar,Nelamangala,Mahalakshmi Layout,1.25,False
7eaa5725-735e-4ef4-9fff-03ddd6233e7a,a61974ce-e5a2-40ed-bb05-2671642fefda,14.74,58.46,1.32,30,601.5,1.0,0.0,0,0.0,601.5,601.5,1.0,30.0,True,0.0,Govindraj Nagar,CV Raman Nagar,Doddaballapur,1.0,False
78bb32e8-c0d9-4d74-afec-0a42d1170e74,7509de8b-592e-43d3-b464-52ed3c0c5fe4,9.78,68.8,2.34,30,122.85,1.21,25.56,10,0.0,158.41,158.41,1.29,44.08,True,21.0,BTM Layout,Mysore Road,Chickpet,1.0,False
aee624cc-b4c0-4ff3-8a0e-56de6d0bd5c0,d8c299fa-5e02-4ab5-b8dd-dc5b7b5078f6,56.13,258.66,1.54,30,177.9,1.0,0.0,0,0.0,177.9,177.9,1.0,37.83,True,0.0,Kanakapura,Dasarahalli,Chickpet,1.0,True
63760387-e9e8-4692-9f2b-ae2bac2f0dfb,a179fdd2-d79d-44eb-8694-4ac6253ab374,9.82,46.04,1.56,30,92.85,1.0,0.0,10,0.0,102.85,102.85,1.11,52.15,True,0.0,Malleshwaram,BTM Layout,Hosur Road,1.0,False
a5b96f13-a376-4c83-b443-f01b0daf12e0,1a319931-7cd9-4a88-91f7-35f7406b21d9,36.12,102.72,0.95,30,71.55,1.0,0.0,10,0.0,81.55,81.55,1.14,80.0,True,0.0,Doddaballapur,Shanti Nagar,Shivajinagar,1.0,True
bbae0eb2-0e19-4f56-a2ee-48de89e31012,7f47353f-cc7e-413c-8add-a39c004b0120,33.32,105.33,1.05,30,49.05,1.93,45.68,30,0.0,124.73,124.73,2.54,71.4,True,30.0,Devanahalli,Gandhi Nagar,Chamrajpet,1.0,True
85ade04b-52a2-4e05-9791-4e7a87d42b5b,c4a8d81c-cc29-4a14-b9c1-afeb9d41e345,65.31,384.2,1.96,30,238.95,1.3,72.53,0,0.0,311.48,311.48,1.3,27.55,True,0.0,Channapatna,KR Puram,Byatarayanapura,1.0,True
84e1d68c-2199-472a-ab36-9e810dd26a8e,2dd02599-1917-478c-914d-8ed4f65025ff,3.05,7.57,0.83,30,602.85,1.0,0.0,0,0.0,602.85,602.85,1.0,100.0,False,0.0,Jayanagar,Madiwala,Devanahalli,1.0,False
55e96fa3-9ed7-4c5d-84bf-34d40bc9da4e,46d1e4f8-6903-478f-8882-1041c65d7d82,6.47,36.18,1.86,30,92.1,1.0,0.0,0,0.0,92.1,92.1,1.0,10.85,True,0.0,Koramangala,Gandhi Nagar,Shivajinagar,1.0,False
4b6e4b22-ae96-4c17-b9b3-d1d6a7d6583a,c1ef12c1-6df4-4886-bf6b-1ad1b7c6fd4b,4.63,24.77,1.78,30,281.7,1.0,0.0,20,0.0,301.7,301.7,1.07,72.98,False,0.0,BTM Layout,HSR Layout,Hennur,1.0,False
ad6b256b-f2ed-40db-ba6b-23983627c1b1,1fda7572-f64a-42f6-8c5a-1cb4179b8018,5.82,28.85,1.65,30,251.25,1.0,0.0,10,0.0,261.25,261.25,1.04,91.81,True,0.0,Chamrajpet,Rajarajeshwarinagar,Hebbal,1.0,True
cf1a77ec-8a78-453d-be8a-6f07424f0d26,babb63b7-c82c-4e4a-b36b-a0385f5c40ca,13.45,92.66,2.3,30,234.15,1.17,38.75,0,58.54,272.9,331.44,1.42,20.0,True,0.0,Hennur,Vijay Nagar,Bannerghatta,1.25,False
0c420d7c-4e46-484d-9e66-1ddcd0fa1be2,284a5bd9-8221-423f-8c1b-cd4c57d767ad,4.72,22.3,1.57,30,579.6,1.0,0.0,0,144.9,579.6,724.5,1.25,100.0,False,0.0,Hebbal,Mekhri Circle,Anekal,1.25,True
8eea137f-de9c-49e3-acfa-09e9c57a1812,87c13d15-040f-4541-badb-841b27cd66aa,24.97,76.37,1.02,30,487.95,1.0,0.0,10,0.0,497.95,497.95,1.02,20.0,True,0.0,Dasarahalli,Whitefield,Devanahalli,1.0,False
4ea36aff-ab16-4790-9f4f-73f28e63fd20,e6da5b71-c464-4bc7-9fc8-64038253a4b2,10.66,63.6,1.99,30,831.15,1.0,0.0,50,0.0,881.15,881.15,1.06,30.62,True,0.0,HSR Layout,Chickpet,Channapatna,1.0,False
5d7f14a8-90e8-46eb-b35b-2c6fd4aa949a,163dec22-4c35-461e-9186-e1bc8880cf2e,4.35,25.73,1.97,30,481.05,1.0,0.0,0,0.0,481.05,481.05,1.0,56.84,False,0.0,Shivajinagar,Indiranagar,Nelamangala,1.0,False
6d12598d-72a5-4925-b759-c440f2ab61db,3a7e760b-79c7-49bf-925f-c368b3383311,11.67,44.95,1.28,30,270.45,1.0,0.0,0,0.0,270.45,270.45,1.0,75.0,True,0.0,Hennur,Marathahalli,Padmanabhanagar,1.0,True
6c9e2b12-ffe0-485e-b187-6a356b3c0b88,026fd568-1d89-4bdb-88ec-15efb8a65277,14.37,63.06,1.46,30,116.4,1.69,80.44,0,0.0,196.84,196.84,1.69,69.0,True,77.0,Yeshwantpur,Koramangala,JP Nagar,1.0,False
4306ec79-bd76-4dd7-bc17-01d46c807d45,a2ab2d92-6b64-4978-aaa4-15a3597dd030,41.65,233.85,1.87,30,496.65,1.0,0.0,0,124.16,496.65,620.81,1.25,52.72,True,0.0,Padmanabhanagar,Devanahalli,Indiranagar,1.25,True
a15d6a9f-760e-4b32-a8ff-8825e2c5681a,569291c3-8a99-4c61-8f30-12e2928e8bc1,19.47,115.21,1.97,30,99.9,1.28,27.68,30,0.0,157.58,157.58,1.58,74.68,True,0.0,Hennur,Rajarajeshwarinagar,Padmanabhanagar,1.0,True
85128e67-639b-4487-b312-e17b64abdc68,1437ea75-bce4-4517-ab7f-9bb04ea75b3a,44.89,184.2,1.37,30,316.65,1.37,115.59,20,0.0,452.24,452.24,1.43,62.0,True,0.0,Devanahalli,Bannerghatta,Mahadevapura,1.0,False
2244c176-4b59-46d7-a98f-79fdad3c904e,f0965adf-f373-46e7-a997-abd711abda94,11.52,45.49,1.32,30,344.4,1.96,332.16,50,0.0,726.56,726.56,2.11,98.6,True,28.0,Shanti Nagar,KR Puram,Rajarajeshwarinagar,1.0,True
984058b9-54cb-4c92-8dc2-4a51304a764e,4879c2f5-f2c3-4058-8e98-32a0654ee641,11.04,91.52,2.76,30,112.95,2.01,114.33,30,0.0,257.28,257.28,2.28,38.0,True,68.0,Sarvagnanagar,Koramangala,Basavanagudi,1.0,True
29094de6-f28e-443b-9046-9cbeec912fe0,4225cc1e-da62-4c81-9393-b476b01714a6,4.09,23.98,1.96,30,225.75,1.41,91.93,0,0.0,317.68,317.68,1.41,97.63,False,0.0,Mahalakshmi Layout,Hebbal,Madiwala,1.0,True
01f8d5b7-61fc-4e97-a78e-df6dbd18f0b5,07d038da-9455-4dbf-8539-759439991e8e,42.26,183.18,1.44,30,737.4,1.23,172.89,20,0.0,930.29,930.29,1.26,57.6,True,0.0,Koramangala,Ramanagaram,Pulakeshinagar,1.0,False
ad46287f-b067-4714-be1f-657538fb5e47,42073e03-da37-4fb4-baeb-b435c7454c01,12.0,88.79,2.47,30,124.05,1.07,9.2,0,0.0,133.25,133.25,1.07,5.0,True,0.0,Hosur Road,Govindraj Nagar,Mahalakshmi Layout,1.0,False
a1d8b7b3-8213-4999-98b7-6afc362e8517,110fe313-42d6-448a-97fd-b5f9bda9717b,44.28,169.69,1.28,30,242.4,1.0,0.0,0,0.0,242.4,242.4,1.0,60.0,True,0.0,Magadi,Hosur Road,Whitefield,1.0,True
8cdfefda-d140-4b96-9e16-a648bc0b8571,1aae1056-eba1-481a-865d-1ec98321241f,11.79,59.56,1.68,30,255.6,1.0,0.0,0,63.9,255.6,319.5,1.25,3.95,True,0.0,Padmanabhanagar,Mekhri Circle,HSR Layout,1.25,False
e4b0cbba-5778-4b44-b53b-220db34472bd,a90684f2-a1af-48f5-bdf1-1603013d1db4,6.72,24.2,1.2,30,621.75,1.22,134.4,0,0.0,756.15,756.15,1.22,70.59,True,0.0,Koramangala,Padmanabhanagar,Devanahalli,1.0,False
30466cc7-1390-4525-a3ad-3d3d2f6c0255,986086f4-586e-46b0-bdd6-08543b05660e,39.3,200.16,1.7,30,72.15,1.53,37.93,20,0.0,130.08,130.08,1.8,68.53,True,0.0,Devanahalli,JP Nagar,Madiwala,1.0,True
1abed8ad-f2da-434b-b2b8-c4d9dba06a2a,a87f599d-e5cb-433b-bdf5-fb13597ba203,40.13,236.47,1.96,30,475.2,1.0,0.0,0,0.0,475.2,475.2,1.0,32.14,True,0.0,Padmanabhanagar,Devanahalli,Whitefield,1.0,True
afdd44a4-d7b9-4005-8ab8-8d73f9004834,5550f173-74de-463f-9b09-ad030e24262b,19.93,98.07,1.64,30,358.2,1.0,0.0,0,0.0,358.2,358.2,1.0,26.6,True,0.0,Bannerghatta,Whitefield,Padmanabhanagar,1.0,False
a0a15d9b-1d0e-426b-b8fb-4745d944a0ed,5c2c2faa-93dc-4ec7-a13d-0ad2ea27a339,6.97,40.95,1.96,30,232.35,1.38,89.27,0,0.0,321.62,321.62,1.38,50.25,True,0.0,Mahalakshmi Layout,Byatarayanapura,Basavanagudi,1.0,False
852035f7-45bc-4f76-a0cd-9d85e661de36,95b0f617-15e1-4e3a-8a75-c040f91ab669,16.69,98.91,1.98,30,306.0,1.12,35.25,10,0.0,351.25,351.25,1.15,16.45,True,0.0,BTM Layout,Whitefield,Jayanagar,1.0,True
bf267c7e-241b-42ec-8853-7c0f3a955710,4210b997-156a-4f33-9363-bb5021d6fea0,12.51,44.34,1.18,30,218.85,1.0,0.0,0,0.0,218.85,218.85,1.0,40.0,True,0.0,Chickpet,Mahadevapura,Malleshwaram,1.0,True
9f6b55c5-edfb-4321-9094-993d0cab68dc,d9d0614f-3977-4ad4-a05e-2058e13397bc,36.57,227.06,2.07,30,240.6,1.33,79.45,10,0.0,330.05,330.05,1.37,22.6,True,98.0,Nelamangala,Marathahalli,JP Nagar,1.0,False
aaafbb0b-3063-45dc-8c3e-c3cb764362ed,54279191-5116-4210-818f-4ca72eb9ab3d,0.28,1.06,1.25,30,371.25,1.17,64.0,0,0.0,435.25,435.25,1.17,85.0,False,0.0,Govindraj Nagar,Govindraj Nagar,Whitefield,1.0,False
e92342e4-839b-44fe-a0ac-46de3e818359,b97cdf24-9da6-4657-b9c7-6c5a015bb5e9,14.69,91.39,2.07,30,285.6,1.03,7.82,0,0.0,293.42,293.42,1.03,20.0,True,0.0,Pulakeshinagar,Dasarahalli,JP Nagar,1.0,False
88139fee-15f0-42ba-9937-26efc8a4fc39,a53f13bb-cdfe-40bd-a18d-fc31c8d62fc2,17.38,54.15,1.04,30,249.3,1.0,0.0,0,0.0,249.3,249.3,1.0,55.0,True,0.0,Mahalakshmi Layout,Marathahalli,Byatarayanapura,1.0,True
643e00e3-a4f0-423d-9d2e-a6c9e857e30c,bc518026-0f02-413e-8a76-7599f687e506,11.8,50.18,1.42,30,158.7,1.4,62.79,0,0.0,221.49,221.49,1.4,74.0,True,0.0,Sarvagnanagar,Koramangala,Mysore Road,1.0,True
d1252317-8259-42b0-a975-c36002c5f5de,c3947c65-d13b-46cf-8445-51320f29a1b7,3.36,19.66,1.95,30,362.25,1.33,119.22,0,0.0,481.47,481.47,1.33,98.04,False,0.0,Chickpet,Rajaji Nagar,Nelamangala,1.0,True
23a0b6f5-b324-4b21-9b2a-4b06011a1b37,ed1e6aa9-f8e8-4ade-a9aa-c6ce03ea65ad,37.64,172.27,1.53,30,583.05,1.0,0.0,0,0.0,583.05,583.05,1.0,33.45,True,0.0,Shanti Nagar,Doddaballapur,Indiranagar,1.0,False
7d1a2976-fb19-41bc-9fab-bccc30b6ad7e,18c0d5ce-9d72-474e-ae4f-f29123858e1f,0.28,1.0,1.2,30,219.15,1.0,0.0,10,0.0,229.15,229.15,1.05,95.0,False,0.0,Govindraj Nagar,Govindraj Nagar,HSR Layout,1.0,True
50d08f39-70b1-4ebe-943f-5741919a1105,90bcf98b-c38d-4def-b3fc-953a2536540b,9.94,39.29,1.32,30,198.3,1.0,0.0,0,49.58,198.3,247.88,1.25,40.32,True,0.0,Hennur,Krishnarajapuram,Shanti Nagar,1.25,True
8d386cde-4541-4de1-a583-6c11eb3efad9,f7fa13d0-a9ad-4d95-aa68-b4445e3e2655,8.15,57.61,2.36,30,237.0,1.81,190.95,0,0.0,427.95,427.95,1.81,27.44,True,8.0,Chamrajpet,Bommanahalli,Sarvagnanagar,1.0,False
923cf1de-dfc1-49a0-8597-4fe1c08f12be,c5143692-e88a-47f2-89c4-8a5cf574aef9,6.79,32.89,1.61,30,174.6,1.29,51.28,20,0.0,245.88,245.88,1.41,96.17,True,0.0,Jayanagar,Bannerghatta,Shanti Nagar,1.0,True
a3c13de3-917f-4a41-b177-41d353e41de2,64b74f51-e2f8-4902-a2e4-b26de7bde612,6.92,29.01,1.4,30,150.45,1.0,0.0,20,0.0,170.45,170.45,1.13,100.0,True,0.0,Marathahalli,Indiranagar,Hennur,1.0,True
5ae1297f-22e0-4028-87e5-e230b30d7038,a7f1b292-16fd-4cd4-b79e-c94d3b7432aa,7.19,41.04,1.9,30,136.35,1.0,0.32,0,0.0,136.67,136.67,1.0,24.88,True,0.0,Govindraj Nagar,Padmanabhanagar,Hosur Road,1.0,False
a90d1f90-4f04-47c0-81ef-87e3917b65dc,85f576be-94e7-44ad-9504-67774c3d51b5,17.05,56.11,1.1,30,123.75,1.15,18.08,0,0.0,141.83,141.83,1.15,75.0,True,0.0,Mysore Road,Marathahalli,CV Raman Nagar,1.0,True
d980bd03-95e5-4569-9a1c-ddf4d95008b5,c7ae5a37-5434-4cee-8813-38448f4420a2,7.23,47.04,2.17,30,248.55,1.08,20.8,10,0.0,279.35,279.35,1.12,23.87,True,0.0,JP Nagar,Mysore Road,Byatarayanapura,1.0,False
dd9df8ff-d192-49fb-95b1-b0767acfbd9c,0b6c34c4-8784-468f-b0aa-733a37a29cf4,3.93,22.1,1.88,30,252.0,1.4,99.88,0,0.0,351.88,351.88,1.4,95.88,False,0.0,Pulakeshinagar,Sarvagnanagar,Padmanabhanagar,1.0,True
49d8f1cd-224f-4e93-8a7b-c2b6f7d1f8b4,42bad91c-b670-44af-a18b-319c07d3fa17,0.37,1.75,1.59,30,487.65,1.0,0.0,0,0.0,487.65,487.65,1.0,99.72,False,0.0,Hoskote,Hoskote,Govindraj Nagar,1.0,True
32b040dd-7bdc-4378-87f2-0e69e9c65e23,09b8ac4b-07cf-4ad1-8d8d-c9dc97ad270f,1.66,6.1,1.22,30,57.9,1.0,0.0,20,0.0,77.9,77.9,1.35,100.0,False,0.0,Yeshwantpur,Malleshwaram,Mekhri Circle,1.0,True
5474b6e1-9295-4112-92b8-6da6fe23a907,9d9d57a4-7a3f-4515-a559-e7279f1679b8,18.9,73.4,1.29,30,298.35,1.0,0.0,10,0.0,308.35,308.35,1.03,55.0,True,0.0,Bommanahalli,Dasarahalli,Bommanahalli,1.0,False
fa78d902-a9ea-43a4-bf20-9e8483a88ec0,8b71ee5b-f48b-444d-881c-966eb07f2752,14.51,95.58,2.19,30,59.25,1.42,24.89,0,0.0,84.14,84.14,1.42,0.0,True,92.0,Byatarayanapura,Mysore Road,Govindraj Nagar,1.0,False
c0b47401-4fbb-4ea1-bba1-0a4e7296b69c,2225c164-4afd-47e2-8501-26da02de4474,18.82,51.61,0.91,30,87.0,1.0,0.0,0,0.0,87.0,87.0,1.0,60.0,True,0.0,Whitefield,JP Nagar,Padmanabhanagar,1.0,True
cc0dfb02-6d08-47e9-9964-54d39db6d55c,790af151-358f-4a63-a26a-8c4a3c2e1810,2.24,13.88,2.06,30,310.95,1.23,71.78,0,77.74,382.73,460.46,1.48,69.6,False,0.0,JP Nagar,Bommanahalli,Dasarahalli,1.25,False
7bb7e1de-39e6-4a01-b0c2-72999e078331,9b7ed000-83e1-4f10-b495-029a37b101ff,29.67,96.8,1.09,30,142.5,1.0,0.0,0,0.0,142.5,142.5,1.0,60.0,True,0.0,Doddaballapur,Yeshwantpur,Shivajinagar,1.0,True
e7f7d8b9-02c4-4ace-8e3e-f9b612b1ee41,bdf8ab56-3a4a-464a-9189-b88f2e5ea113,1.94,11.08,1.91,30,106.95,1.0,0.0,10,0.0,116.95,116.95,1.09,65.47,False,0.0,Mahadevapura,Krishnarajapuram,Marathahalli,1.0,False
4906db75-eb8b-4bd9-a6dd-1ff9e6b21983,a98b0a86-3094-42ca-9a52-e00c8d7a0457,2.05,8.25,1.34,30,219.0,1.0,0.0,0,54.75,219.0,273.75,1.25,90.0,False,0.0,Basavanagudi,Padmanabhanagar,Yeshwantpur,1.25,True
a90d1f90-4f04-47c0-81ef-87e3917b65dc,ad734fbc-fd21-4cfe-9930-2227640f2cf6,15.09,62.29,1.38,30,224.4,1.08,18.38,0,0.0,242.78,242.78,1.08,75.0,True,0.0,Mysore Road,Hennur,Marathahalli,1.0,True
5d87d9c0-318b-4875-92ed-81666899b764,1ecd8814-1d12-4380-a85b-600476c4afa4,13.81,107.4,2.59,30,308.25,1.54,167.48,0,0.0,475.73,475.73,1.54,38.2,True,81.0,Chamrajpet,Marathahalli,Mysore Road,1.0,False
0fe16475-ed09-4b84-89b9-6593aca898da,a87f599d-e5cb-433b-bdf5-fb13597ba203,35.41,106.66,1.0,30,475.2,1.0,0.0,0,0.0,475.2,475.2,1.0,50.0,True,0.0,Vijay Nagar,Devanahalli,Whitefield,1.0,False
576dcd10-d9fb-4c9c-bf60-8bd065c34657,2cfd18a8-0380-4225-8731-29da0a781f8f,7.6,38.33,1.68,30,147.3,1.3,43.64,0,36.83,190.94,227.77,1.55,76.73,True,0.0,Govindraj Nagar,Padmanabhanagar,Koramangala,1.25,True
5ef36225-951f-4b76-b0f3-cf2d57f5d01d,3c43b22d-706f-49da-a236-d4f6a0ade6de,5.13,26.47,1.72,30,192.3,1.0,0.0,10,0.0,202.3,202.3,1.05,31.2,True,0.0,Shanti Nagar,Madiwala,Mahadevapura,1.0,False
13dd5e47-b897-4fa8-b550-efea2537cb3c,a9da66a7-e7c0-4c91-a139-74f32dba9ea6,6.67,36.54,1.83,30,298.65,1.0,0.0,10,0.0,308.65,308.65,1.03,62.08,True,0.0,Whitefield,KR Puram,Mahalakshmi Layout,1.0,True
cd04425e-9289-40c8-954d-29e37493cb38,2163f0e7-927d-4ec8-b187-af98439b9718,18.55,72.19,1.3,30,489.9,1.0,0.0,0,0.0,489.9,489.9,1.0,40.0,True,0.0,Yeshwantpur,Nelamangala,Indiranagar,1.0,True
a86f1251-29eb-427f-b001-490625abe2a4,402464b1-ef83-4ef1-a897-5e2425ab4210,42.66,207.98,1.63,30,650.7,1.19,126.5,20,0.0,797.2,797.2,1.23,52.5,True,0.0,Shanti Nagar,Ramanagaram,Dasarahalli,1.0,False
f2f242c4-2034-426f-8914-e6852144d4ab,7be3e4c4-1f8f-4a71-aff1-f9ebcbdc47d2,71.3,407.67,1.91,30,487.2,1.26,126.2,30,0.0,643.4,643.4,1.32,63.44,True,0.0,Ramanagaram,Doddaballapur,Hennur,1.0,True
04c0834f-434d-4cb8-a9f1-dfbec1916db7,4d01f68c-938e-4d3c-bbac-7cb39510f998,11.57,49.48,1.43,30,125.85,1.0,0.0,30,0.0,155.85,155.85,1.24,90.0,True,0.0,Koramangala,Mysore Road,Rajaji Nagar,1.0,True
55a430d5-f937-45a0-9da3-50fbd514df34,323a9756-4173-43c6-bd59-7e600e687ff7,15.16,64.03,1.41,30,136.5,1.0,0.0,0,0.0,136.5,136.5,1.0,60.0,True,0.0,KR Puram,Rajaji Nagar,Padmanabhanagar,1.0,True
